ISO,year,NoExclusion,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year,pillar_A_eq,pillar_B_eq,pillar_C_eq,pillar_D_eq,pillar_A_pca,pillar_B_pca,pillar_C_pca,pillar_D_pca,pillar_A_ent,pillar_B_ent,pillar_C_ent,pillar_D_ent,pillar_D_eq_adj,pillar_A_eq_pred,pillar_A_eq_resid,pillar_B_eq_pred,pillar_B_eq_resid,pillar_D_eq_pred,pillar_D_eq_resid,GHEI,GHEI_raw,GHEI_adj,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag
LVA,2015,1.0,0.8850574712643678,,0.7714285714285715,0.5,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7964609988929856,1.0,0.8714285714285714,,0.7619047619047619,0.5,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7385693425320419,0.8850574712643678,0.6892965234405191,,0.2,0.4124643603121005,0.37419979974731443,0.0,0.2463000918174436,0.46719608794392886,0.5367896282577137,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MAR,2010,1.0,0.9655172413793104,,0.5857142857142857,0.0,,0.75,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.808190009703896,1.0,0.9714285714285714,,0.6612903225806451,0.0,,0.75,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7637073798670173,0.9655172413793104,0.5359760738545454,,0.2,0.44996112034047325,0.48427015673884855,0.0,0.2463000918174436,0.5096684595751951,0.5401747723659801,0.0,0.2571411577378928,0.2,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MAR,2013,1.0,0.9655172413793104,,0.6142857142857143,0.0,,0.75,,,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.8163878150733512,1.0,0.9642857142857143,,0.5714285714285714,0.0,,0.75,,,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.790789844284392,0.9655172413793104,0.5451683823397664,0.5,0.4,0.44996112034047325,0.49031853621026844,0.028286299363680645,0.6276085012649691,0.5096684595751951,0.5498934513516852,0.17855662167362427,0.49148157841267115,0.4,0.5739943367996334,0.391522904579677,,,0.282505679329465,0.117494320670535,0.569613367198849,0.569613367198849,0.8134638984697914,observed,imputed,observed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing
MAR,2022,1.0,0.9655172413793104,,0.6142857142857143,0.0,,0.75,1.0,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.7950358286679473,1.0,0.9545454545454546,,0.5645161290322581,0.0,,0.75,1.0,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.7561331371629899,0.9655172413793104,0.5398303857384155,0.6666666666666666,0.2,0.44996112034047325,0.48843506195626807,0.6683663275443105,0.2463000918174436,0.5096684595751951,0.5442106234434767,0.45062995492380653,0.2571411577378928,0.2,0.5774496161387287,0.3880676252405817,0.5997527471180873,-0.059922361379671885,0.282505679329465,-0.08250567932946501,0.5134392012010286,0.5134392012010286,0.7355946694505522,imputed,imputed,observed,observed,observed,carried_forward,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing
MCO,2021,1.0,0.735632183908046,0.28737541528239197,0.9,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.8958957679330825,1.0,0.7125,0.28881469115191977,0.8888888888888888,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.9317237867438183,0.511503799595219,0.5986319226443608,,0.2,0.4962770373009272,0.24677283796200689,0.02767499479625413,0.2463000918174436,0.5239971212407707,0.47585280310017164,0.15033100176008402,0.2571411577378928,0.2,,,,,,,,,,observed,observed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MDA,2012,1.0,0.7011494252873564,,0.6857142857142857,0.5,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.6212844072272853,1.0,0.6533333333333333,,0.6923076923076923,0.5,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.5042453003633178,0.7011494252873564,0.6023328976471903,,0.3,0.32675748024724843,0.34277160987063593,0.0,0.5870184682448168,0.3701163813581774,0.46755590221274373,0.0,0.3641950659257678,0.3,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MDA,2022,1.0,0.7011494252873564,,0.7,0.5,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.7305124811267789,1.0,0.6060606060606061,,0.6612903225806451,0.5,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.6663280176483398,0.7011494252873564,0.643504160375593,0.5,0.2,0.32675748024724843,0.3550693202787498,0.028286299363680645,0.2463000918174436,0.3701163813581774,0.5003953545064782,0.17855662167362427,0.2571411577378928,0.2,0.5989370769858818,0.10221234830147452,,,0.27465587012774917,-0.07465587012774916,0.46088278372591135,0.46088278372591135,0.7078848680930137,imputed,imputed,observed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing
MDG,2018,1.0,0.14942528735632185,,0.14285714285714285,0.75,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8683154365379327,1.0,0.0,,0.0,0.75,,,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.879198549663841,0.14942528735632185,0.5870575264650252,0.5,0.2,0.06963684005269229,0.34346362886789183,0.27628368286318133,0.2463000918174436,0.07887726160092305,0.45076188438322806,0.24870804162754795,0.2571411577378928,0.2,,,,,,,0.3060385883266759,0.3060385883266759,0.5269275562498862,observed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
MDG,2020,1.0,0.26436781609195403,,0.15714285714285714,0.75,,,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8933521306654009,1.0,0.07246376811594203,,0.04838709677419355,0.75,,,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9150518686924947,0.26436781609195403,0.600164995936086,0.6666666666666666,0.2,0.12320364009322482,0.3483347564186262,0.9163637110438112,0.2463000918174436,0.1395520782170177,0.4611938138584787,0.5207813748777301,0.2571411577378928,0.2,0.5931952467886462,-0.3288274306966922,0.5997527471180873,0.00041224881799861723,0.25827365961982035,-0.05827365961982034,0.3813769976637501,0.3813769976637501,0.6323716827465476,observed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
MDV,2010,1.0,0.5172413793103449,0.24584717607973422,0.6428571428571429,0.5,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.654035796470643,1.0,0.4142857142857143,0.1080550098231827,0.7258064516129032,0.5,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5462582155995228,0.3815442776950395,0.4492232348319465,,0.2,0.37232533152427394,0.3376727660977892,0.0,0.15117040407034077,0.3891082796560631,0.4649674279233565,0.0,0.13396155686684127,0.2,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MDV,2012,1.0,0.5172413793103449,0.24584717607973422,0.6428571428571429,0.5,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6447202775056022,1.0,0.44,0.13193116634799237,0.6461538461538462,0.5,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5379506006009376,0.3815442776950395,0.4468943550906863,,0.2,0.37232533152427394,0.3368510373930132,0.0,0.2463000918174436,0.3891082796560631,0.46248810397902407,0.0,0.2571411577378928,0.2,0.5413849772720913,-0.15984069957705183,,,0.2651659122895632,-0.0651659122895632,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MDV,2016,1.0,0.5517241379310345,0.24584717607973422,0.6285714285714286,0.5,,0.0,1.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.5627252461373409,1.0,0.4583333333333333,0.22126929674099488,0.6515151515151515,0.5,,0.0,1.0,,,0.0,0.0,0.5,1.0,0.0,1.0,0.4468024336232131,0.3987856570053844,0.42282416867719236,0.5,0.4,0.38839537153643366,0.32695557347811965,0.6400800281806298,0.6276085012649691,0.40731072464089146,0.4368967217797304,0.27207333325018224,0.49148157841267115,0.4,0.5405095790991349,-0.1417239220937505,,,0.2651659122895632,0.1348340877104368,0.4285310867864601,0.4285310867864601,0.690586290821028,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MDV,2017,1.0,0.5747126436781609,0.24584717607973422,0.6571428571428571,0.5,,0.0,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6147767845280551,1.0,0.4861111111111111,0.22126929674099488,0.6779661016949152,0.5,,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.5,0.5226358646311996,0.4102799098789476,0.44297991041772805,0.5,0.2,0.3991087315445402,0.33687232264213357,0.6400800281806298,0.2463000918174436,0.4194456879641103,0.458287065085588,0.27207333325018224,0.2571411577378928,0.2,0.5314618825453874,-0.12118197266643982,0.5997527471180873,-0.1567728367003593,0.265677856367936,-0.065677856367936,0.3671690540405138,0.3671690540405138,0.601385362567899,observed,imputed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MDV,2018,1.0,0.3448275862068966,0.24584717607973422,0.6428571428571429,0.5,,0.0,1.0,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7068429920306902,1.0,0.22972972972972974,0.13193116634799237,0.6140350877192983,0.5,,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.6511523989411916,0.2953373811433154,0.4624250337219583,0.5,0.3,0.2919751314634752,0.34233092723440994,0.6400800281806298,0.5870184682448168,0.298096054731921,0.47902205492550326,0.27207333325018224,0.3641950659257678,0.3,0.5390381859421004,-0.24370080479878498,0.5997527471180873,-0.13732771339612904,0.26601915242018453,0.033980847579815454,0.3783230078495253,0.3783230078495253,0.6182900075959569,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MDV,2019,1.0,0.4367816091954023,0.24584717607973422,0.6571428571428571,0.5,,0.0,1.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6956830346677566,1.0,0.29411764705882354,0.22126929674099488,0.6666666666666666,0.5,,0.0,1.0,,,0.0,0.0,0.5,1.0,0.0,1.0,0.6221415086998804,0.34131439263756824,0.46320647295265344,0.5,0.4,0.3348285714959012,0.34400912182477406,0.6400800281806298,0.6276085012649691,0.34663590802479677,0.47982025115609,0.27207333325018224,0.49148157841267115,0.4,0.5463473763274416,-0.20503298368987333,0.5997527471180873,-0.1365462741654339,0.26260619189769935,0.13739380810230067,0.42168660366576016,0.42168660366576016,0.6754510833535938,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MDV,2022,1.0,0.4367816091954023,0.24584717607973422,0.6714285714285714,0.5,,0.0,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5955094354426216,1.0,0.25757575757575757,0.24707846410684473,0.6290322580645161,0.5,,0.0,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.4784275891286954,0.34131439263756824,0.44173450171779827,0.5,0.2,0.3348285714959012,0.33783535831067674,0.6400800281806298,0.2463000918174436,0.34663590802479677,0.4569274802522199,0.27207333325018224,0.2571411577378928,0.2,0.5466411100324103,-0.2053267173948421,0.5997527471180873,-0.15801824540028908,0.2639713761066934,-0.0639713761066934,0.3504120084616848,0.3504120084616848,0.5813063603390972,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MEX,2011,1.0,0.6091954022988506,0.6495016611295681,0.7285714285714285,0.75,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8141011032524349,1.0,0.6385542168674698,0.5567226890756303,0.8032786885245902,0.75,,0.9,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.7454638214030529,0.6293485317142093,0.7981681329559659,,0.2,0.6307176885572152,0.8124227918424312,0.0,0.2463000918174436,0.6282251598862618,0.7955218773125218,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MEX,2015,1.0,0.9540229885057471,0.6495016611295681,0.7857142857142857,0.75,,0.9,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8027262627885708,1.0,0.9571428571428572,0.6453781512605044,0.7777777777777778,0.75,,0.9,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.7470760496148647,0.8017623248176575,0.8096101371257142,,0.4,0.7914180886788127,0.8220698990821788,0.0,0.6276085012649691,0.8102496097345457,0.8075681339539532,0.0,0.49148157841267115,0.4,0.6725492108168116,0.1292131140008459,,,0.27252390367512364,0.1274760963248764,,,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MEX,2016,1.0,0.9655172413793104,0.6495016611295681,0.8,0.75,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8098787859396129,1.0,0.9583333333333334,0.6380789022298456,0.8333333333333334,0.75,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7857747469051839,0.8075094512544392,0.8149696964849032,,0.2,0.7967747686828661,0.8253634509006753,0.0,0.2463000918174436,0.8163170913961553,0.8132401940657481,0.0,0.2571411577378928,0.2,0.6768501239845037,0.13065932726993545,,,0.2776433444588514,-0.0776433444588514,,,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MEX,2019,1.0,0.8045977011494253,0.6495016611295681,0.8,0.75,,0.925,1.0,,,0.0,0.0,0.0,0.5,0.0,1.0,0.8143056390137697,1.0,0.7647058823529411,0.6380789022298456,0.8333333333333334,0.75,,0.925,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.7853405836832017,0.7270496811394966,0.8223264097534424,0.5,0.3,0.7217812486261205,0.8358810002831636,0.6400800281806298,0.5870184682448168,0.7313723481336227,0.8201040677043993,0.27207333325018224,0.3641950659257678,0.3,0.6788647185501924,0.04818496258930427,,,0.2778139924849756,0.022186007515024364,0.5472362981604865,0.5472362981604865,0.7142730459938371,observed,observed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MLI,2020,1.0,0.42528735632183906,0.2159468438538206,0.2857142857142857,0.75,,,,,,0.0,0.5,1.0,1.0,0.0,1.0,0.9057680340441538,1.0,0.2753623188405797,0.0977948226270374,0.1935483870967742,0.75,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.9300407999069067,0.32061710008782984,0.6471607732528132,,0.7,0.31350604578810604,0.37339357522012906,0.0,0.8463132404325076,0.3264516095530152,0.4984140591848209,0.0,0.7946461547527275,0.7,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MLI,2021,1.0,0.3563218390804598,0.2159468438538206,0.2857142857142857,0.75,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9062443130443937,1.0,0.3,0.21702838063439064,0.20634920634920634,0.75,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9424861834237859,0.2861343414671402,0.6473195329195598,0.5,0.2,0.2813659657637866,0.37343558813722444,0.6400800281806298,0.2463000918174436,0.2900467195833584,0.4985408207677138,0.27207333325018224,0.2571411577378928,0.2,0.6157873418181242,-0.32965300035098405,,,0.2633568164378605,-0.06335681643786051,0.36891148344463937,0.36891148344463937,0.600752397707144,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MLT,2015,1.0,0.7586206896551724,,0.8571428571428571,0.0,,,,,,0.5,0.5,1.0,0.5,0.0,1.0,0.6334412755075108,1.0,0.7142857142857143,,0.8571428571428571,0.0,,,,,,0.5,1.0,1.0,1.0,0.0,1.0,0.5172281414790084,0.7586206896551724,0.49686137755012266,,0.6,0.3535408802675147,0.2156336686102635,0.02767499479625413,0.6707148897822732,0.4004537896662247,0.3946953286642264,0.15033100176008402,0.6901603793289385,0.6,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MLT,2017,1.0,0.7586206896551724,,0.8571428571428571,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.6418130266877478,1.0,0.7083333333333334,,0.9152542372881356,0.0,,,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.5602247999217844,0.7586206896551724,0.49965196127686823,,0.2,0.3535408802675147,0.21637214687216808,0.02767499479625413,0.2463000918174436,0.4004537896662247,0.39692346895732755,0.15033100176008402,0.2571411577378928,0.2,0.5592915880599723,0.19932910159520012,,,0.2763623503889917,-0.0763623503889917,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MLT,2023,1.0,0.7586206896551724,,0.8571428571428571,0.0,0.0,,,,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.6418130266877478,1.0,0.676923076923077,,0.8541666666666666,0.0,0.0,,,,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5546822397261598,0.7586206896551724,0.49965196127686823,0.75,0.3,0.3535408802675147,0.21637214687216808,0.055961294159934775,0.5870184682448168,0.4004537896662247,0.39692346895732755,0.32888762343370825,0.3641950659257678,0.3,0.5603405352651865,0.19828015438998592,,,0.2763623503889917,0.023637649611008282,0.5404041797126605,0.5404041797126605,0.6824285420383585,imputed,imputed,imputed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,observed
MMR,2010,1.0,0.9195402298850575,0.362126245847176,0.35714285714285715,1.0,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.9757027388152166,1.0,0.9142857142857143,0.24557956777996062,0.4032258064516129,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6408332378661168,0.7776151986526912,,0.3,0.621898531625134,0.47295656815998555,0.0,0.5870184682448168,0.6563688698519523,0.5965278201154111,0.0,0.3641950659257678,0.3,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MMR,2011,1.0,0.9195402298850575,0.362126245847176,0.38571428571428573,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9766153641216249,1.0,0.963855421686747,0.19327731092436964,0.4098360655737705,1.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.9679813277082256,0.6408332378661168,0.7874432166119701,,0.2,0.621898531625134,0.47836231659820877,0.0,0.2463000918174436,0.6563688698519523,0.604307549544267,0.0,0.2571411577378928,0.2,0.6648236074637405,-0.023990369597623684,,,0.27286491625889026,-0.07286491625889024,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MMR,2014,1.0,0.8160919540229885,0.362126245847176,0.4142857142857143,1.0,,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.859683143365052,1.0,0.8048780487804879,0.265774378585086,0.3559322033898305,1.0,,,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.8298052939085117,0.5891090999350823,0.7579896192169221,,0.4,0.5736884115886547,0.473372885435246,0.0,0.6276085012649691,0.6017615348974672,0.580722891260898,0.0,0.49148157841267115,0.4,0.6685178424269764,-0.07940874249189411,,,0.27286491625889026,0.12713508374110977,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MMR,2019,1.0,0.5862068965517241,0.362126245847176,0.45714285714285713,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8754767499046513,1.0,0.4852941176470588,0.3413379073756432,0.43333333333333335,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8694988161561138,0.47416657119945005,0.7775398690158362,,0.2,0.4665548115075896,0.48275391860170414,0.0,0.2463000918174436,0.4804119016652778,0.5962316087352206,0.0,0.2571411577378928,0.2,0.6574465857666105,-0.18328001456716048,,,0.2713290840237719,-0.07132908402377192,,,,observed,observed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MNE,2015,1.0,0.4942528735632184,,0.6714285714285714,0.25,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6271981127256253,1.0,0.38571428571428573,,0.6507936507936508,0.25,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5087514423421526,0.4942528735632184,0.5162088947180655,,0.2,0.23033724017428986,0.26054975057102825,0.0,0.2463000918174436,0.26090171144920704,0.4047028527335705,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MNG,2010,1.0,0.8160919540229885,0.4136212624584717,0.6428571428571429,0.75,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8925336360114342,1.0,0.7857142857142857,0.3064833005893909,0.7258064516129032,0.75,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8826820784314532,0.6148566082407301,0.8213476947171443,,0.2,0.6011851458562101,0.8438738611367045,0.0,0.2463000918174436,0.6260738305149858,0.8165288503376618,0.0,0.2571411577378928,0.2,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MNG,2019,1.0,0.8160919540229885,0.4136212624584717,0.7,0.75,,1.0,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8545838136767616,1.0,0.7794117647058824,0.39451114922813035,0.7166666666666667,0.75,,1.0,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8407546498576631,0.6148566082407301,0.8261459534191904,0.5,0.2,0.6011851458562101,0.8511767698928148,0.27628368286318133,0.2463000918174436,0.6260738305149858,0.8215021796285332,0.24870804162754795,0.2571411577378928,0.2,0.6812621321652903,-0.06640552392456023,,,0.27209359851954784,-0.07209359851954783,0.47474200129611405,0.47474200129611405,0.7311782938711653,observed,observed,observed,observed,observed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
MNG,2020,1.0,0.8275862068965517,0.41445182724252494,0.7,0.75,,1.0,,1.0,,0.0,0.5,0.5,0.0,1.0,0.5,0.8459810053987495,1.0,0.782608695652174,0.32694151486097794,0.6612903225806451,0.75,,1.0,,0.0,,0.0,1.0,0.5,0.0,1.0,0.5,0.857863719227172,0.6210190170695383,0.8239952513496873,0.5,0.5,0.6069853215742562,0.8504179099162256,0.27628368286318133,0.39998685138493617,0.6325334459768778,0.8192125435242839,0.24870804162754795,0.4624950030340981,0.5,0.6830657404953926,-0.06204672342585427,0.5997527471180873,0.22424250423159997,0.27209359851954784,0.22790640148045216,0.5980567607834284,0.5980567607834284,0.9039422837575548,observed,imputed,observed,observed,observed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
MNG,2021,1.0,0.7471264367816092,0.4152823920265781,0.7,0.75,,1.0,,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.7181874434632165,1.0,0.725,0.4173622704507512,0.6666666666666666,0.75,,1.0,,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.7469086788513452,0.5812044144040936,0.7920468608658041,0.5,0.8,0.5699320572598763,0.839145146850413,0.27628368286318133,0.9188199339596956,0.5904532081458941,0.7852003066078714,0.24870804162754795,0.7454269750751259,0.8,0.6822573171883146,-0.10105290278422097,0.5997527471180873,0.19229411374771677,0.27227657742463623,0.5277234225753638,0.6550658256275843,0.6550658256275843,0.9810653636238447,observed,observed,observed,observed,observed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
MNG,2022,1.0,0.7471264367816092,0.4152823920265781,0.7,0.75,,1.0,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.6357465221260525,1.0,0.6666666666666666,0.4173622704507512,0.6612903225806451,0.75,,1.0,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5344305170025366,0.5812044144040936,0.7714366305315131,0.5,0.2,0.5699320572598763,0.8318729732049991,0.27628368286318133,0.15117040407034077,0.5904532081458941,0.7632586680334535,0.24870804162754795,0.13396155686684127,0.2,0.6702482975025859,-0.0890438830984922,0.5997527471180873,0.17168388341342578,0.27109437212073056,-0.07109437212073055,0.4601583321556164,0.4601583321556164,0.7125790809723203,imputed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
MOZ,2010,1.0,0.6436781609195402,,0.15714285714285714,1.0,,0.675,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8145246911884217,1.0,0.5714285714285714,,0.1774193548387097,1.0,,0.675,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7726430499717755,0.6436781609195402,0.6616668870828197,,0.2,0.29997408022698213,0.6948926628663374,0.0,0.2463000918174436,0.33977897305013005,0.6543854860813759,0.0,0.2571411577378928,0.2,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MOZ,2017,1.0,0.6436781609195402,,0.34285714285714286,1.0,,0.675,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6883059842934415,1.0,0.5694444444444444,,0.3050847457627119,1.0,,0.675,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.6248647289690905,0.6436781609195402,0.6765407817876461,,0.2,0.29997408022698213,0.7183729120335041,0.0,0.2463000918174436,0.33977897305013005,0.6697818198251438,0.0,0.2571411577378928,0.2,0.6212400173335262,0.022438143586014037,,,0.2729493898665066,-0.07294938986650656,,,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
MRT,2012,1.0,0.13793103448275862,,0.1,0.75,,,,,,1.0,0.0,0.5,0.0,0.0,0.5,0.9472973326617941,1.0,0.0,,0.06153846153846154,0.75,,,,,,1.0,0.0,0.5,0.0,0.0,0.5,0.973114747182255,0.13793103448275862,0.5990991108872646,,0.2,0.06428016004863903,0.3424428117388225,0.05534998959250826,0.2463000918174436,0.07280977993931359,0.4604776524122351,0.30066200352016803,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
